utility,utility_tariff_name,interval_start,interval_end,interval_kWh,interval_kW,updated,interval_timezone
PG&E,E1 TB Residential Service,10/27/17 10:00,10/27/17 11:00,0.17,0.17,2017-10-29T19:11:34.477208+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/27/17 9:00,10/27/17 10:00,0.12,0.12,2017-10-29T19:11:34.474863+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/27/17 8:00,10/27/17 9:00,0.15,0.15,2017-10-29T19:11:34.476961+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/27/17 7:00,10/27/17 8:00,0.53,0.53,2017-10-29T19:11:34.471902+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/27/17 6:00,10/27/17 7:00,0.13,0.13,2017-10-29T19:11:34.476373+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/27/17 5:00,10/27/17 6:00,0.2,0.2,2017-10-29T19:11:34.470747+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/27/17 4:00,10/27/17 5:00,0.13,0.13,2017-10-29T19:11:34.473188+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/27/17 3:00,10/27/17 4:00,0.3,0.3,2017-10-29T19:11:34.481435+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/27/17 2:00,10/27/17 3:00,0.42,0.42,2017-10-29T19:11:34.471084+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/27/17 1:00,10/27/17 2:00,0.38,0.38,2017-10-29T19:11:34.475044+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/27/17 0:00,10/27/17 1:00,0.42,0.42,2017-10-29T19:11:34.477675+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 23:00,10/27/17 0:00,0.44,0.44,2017-10-29T19:11:34.478035+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 22:00,10/26/17 23:00,0.51,0.51,2017-10-29T19:11:34.479485+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 21:00,10/26/17 22:00,0.65,0.65,2017-10-29T19:11:34.473905+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 20:00,10/26/17 21:00,0.73,0.73,2017-10-29T19:11:34.471139+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 19:00,10/26/17 20:00,0.66,0.66,2017-10-29T19:11:34.481143+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 18:00,10/26/17 19:00,0.34,0.34,2017-10-29T19:11:34.476553+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 17:00,10/26/17 18:00,0.14,0.14,2017-10-29T19:11:34.477324+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 16:00,10/26/17 17:00,0.09,0.09,2017-10-29T19:11:34.469816+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 15:00,10/26/17 16:00,0.14,0.14,2017-10-29T19:11:34.481258+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 14:00,10/26/17 15:00,0.1,0.1,2017-10-29T19:11:34.479603+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 13:00,10/26/17 14:00,0.13,0.13,2017-10-29T19:11:34.477089+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 12:00,10/26/17 13:00,0.42,0.42,2017-10-29T19:11:34.469582+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 11:00,10/26/17 12:00,0.64,0.64,2017-10-29T19:11:34.473249+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 10:00,10/26/17 11:00,0.09,0.09,2017-10-29T19:11:34.474330+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 9:00,10/26/17 10:00,0.09,0.09,2017-10-29T19:11:34.474925+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 8:00,10/26/17 9:00,0.16,0.16,2017-10-29T19:11:34.475275+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 7:00,10/26/17 8:00,0.71,0.71,2017-10-29T19:11:34.480045+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 6:00,10/26/17 7:00,0.2,0.2,2017-10-29T19:11:34.481973+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 5:00,10/26/17 6:00,0.11,0.11,2017-10-29T19:11:34.481201+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 4:00,10/26/17 5:00,0.1,0.1,2017-10-29T19:11:34.479841+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 3:00,10/26/17 4:00,0.15,0.15,2017-10-29T19:11:34.480277+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 2:00,10/26/17 3:00,0.22,0.22,2017-10-29T19:11:34.482205+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 1:00,10/26/17 2:00,0.45,0.45,2017-10-29T19:11:34.483281+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/26/17 0:00,10/26/17 1:00,0.35,0.35,2017-10-29T19:11:34.484758+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 23:00,10/26/17 0:00,0.3,0.3,2017-10-29T19:11:34.476726+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 22:00,10/25/17 23:00,0.35,0.35,2017-10-29T19:11:34.470057+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 21:00,10/25/17 22:00,0.33,0.33,2017-10-29T19:11:34.478871+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 20:00,10/25/17 21:00,0.49,0.49,2017-10-29T19:11:34.479047+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 19:00,10/25/17 20:00,0.16,0.16,2017-10-29T19:11:34.481799+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 18:00,10/25/17 19:00,0.13,0.13,2017-10-29T19:11:34.478754+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 17:00,10/25/17 18:00,0.12,0.12,2017-10-29T19:11:34.473729+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 16:00,10/25/17 17:00,0.09,0.09,2017-10-29T19:11:34.482331+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 15:00,10/25/17 16:00,0.12,0.12,2017-10-29T19:11:34.476784+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 14:00,10/25/17 15:00,0.13,0.13,2017-10-29T19:11:34.481916+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 13:00,10/25/17 14:00,0.09,0.09,2017-10-29T19:11:34.484069+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 12:00,10/25/17 13:00,0.09,0.09,2017-10-29T19:11:34.480631+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 11:00,10/25/17 12:00,0.16,0.16,2017-10-29T19:11:34.477382+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 10:00,10/25/17 11:00,0.09,0.09,2017-10-29T19:11:34.483224+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 9:00,10/25/17 10:00,0.13,0.13,2017-10-29T19:11:34.484700+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 8:00,10/25/17 9:00,0.24,0.24,2017-10-29T19:11:34.477861+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 7:00,10/25/17 8:00,0.62,0.62,2017-10-29T19:11:34.469273+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 6:00,10/25/17 7:00,0.14,0.14,2017-10-29T19:11:34.478274+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 5:00,10/25/17 6:00,0.09,0.09,2017-10-29T19:11:34.483951+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 4:00,10/25/17 5:00,0.15,0.15,2017-10-29T19:11:34.477440+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 3:00,10/25/17 4:00,0.09,0.09,2017-10-29T19:11:34.475391+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 2:00,10/25/17 3:00,0.13,0.13,2017-10-29T19:11:34.481683+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 1:00,10/25/17 2:00,0.18,0.18,2017-10-29T19:11:34.481561+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/25/17 0:00,10/25/17 1:00,0.44,0.44,2017-10-29T19:11:34.477150+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 23:00,10/25/17 0:00,0.53,0.53,2017-10-29T19:11:34.484307+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 22:00,10/24/17 23:00,0.47,0.47,2017-10-29T19:11:34.472285+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 21:00,10/24/17 22:00,0.51,0.51,2017-10-29T19:11:34.482454+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 20:00,10/24/17 21:00,0.68,0.68,2017-10-29T19:11:34.472720+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 19:00,10/24/17 20:00,0.58,0.58,2017-10-29T19:11:34.470284+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 18:00,10/24/17 19:00,0.55,0.55,2017-10-29T19:11:34.469016+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 17:00,10/24/17 18:00,0.32,0.32,2017-10-29T19:11:34.474562+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 16:00,10/24/17 17:00,0.26,0.26,2017-10-29T19:11:34.473788+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 15:00,10/24/17 16:00,0.12,0.12,2017-10-29T19:11:34.474213+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 14:00,10/24/17 15:00,0.09,0.09,2017-10-29T19:11:34.484554+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 13:00,10/24/17 14:00,0.14,0.14,2017-10-29T19:11:34.470510+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 12:00,10/24/17 13:00,0.09,0.09,2017-10-29T19:11:34.473435+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 11:00,10/24/17 12:00,0.12,0.12,2017-10-29T19:11:34.472223+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 10:00,10/24/17 11:00,0.11,0.11,2017-10-29T19:11:34.470228+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 9:00,10/24/17 10:00,0.1,0.1,2017-10-29T19:11:34.477799+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 8:00,10/24/17 9:00,0.18,0.18,2017-10-29T19:11:34.473847+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 7:00,10/24/17 8:00,0.6,0.6,2017-10-29T19:11:34.482689+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 6:00,10/24/17 7:00,0.1,0.1,2017-10-29T19:11:34.484011+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 5:00,10/24/17 6:00,0.14,0.14,2017-10-29T19:11:34.475449+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 4:00,10/24/17 5:00,0.09,0.09,2017-10-29T19:11:34.470397+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 3:00,10/24/17 4:00,0.12,0.12,2017-10-29T19:11:34.476494+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 2:00,10/24/17 3:00,0.11,0.11,2017-10-29T19:11:34.480390+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 1:00,10/24/17 2:00,0.17,0.17,2017-10-29T19:11:34.472467+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/24/17 0:00,10/24/17 1:00,0.35,0.35,2017-10-29T19:11:34.477615+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 23:00,10/24/17 0:00,0.4,0.4,2017-10-29T19:11:34.482031+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 22:00,10/23/17 23:00,0.36,0.36,2017-10-29T19:11:34.479665+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 21:00,10/23/17 22:00,0.35,0.35,2017-10-29T19:11:34.469938+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 20:00,10/23/17 21:00,0.45,0.45,2017-10-29T19:11:34.481028+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 19:00,10/23/17 20:00,0.55,0.55,2017-10-29T19:11:34.479310+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 18:00,10/23/17 19:00,0.68,0.68,2017-10-29T19:11:34.478152+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 17:00,10/23/17 18:00,0.09,0.09,2017-10-29T19:11:34.473014+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 16:00,10/23/17 17:00,0.15,0.15,2017-10-29T19:11:34.476011+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 15:00,10/23/17 16:00,0.09,0.09,2017-10-29T19:11:34.475951+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 14:00,10/23/17 15:00,0.1,0.1,2017-10-29T19:11:34.475102+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 13:00,10/23/17 14:00,0.13,0.13,2017-10-29T19:11:34.474272+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 12:00,10/23/17 13:00,0.09,0.09,2017-10-29T19:11:34.470970+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 11:00,10/23/17 12:00,0.09,0.09,2017-10-29T19:11:34.484641+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 10:00,10/23/17 11:00,0.15,0.15,2017-10-29T19:11:34.480572+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 9:00,10/23/17 10:00,0.1,0.1,2017-10-29T19:11:34.472104+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 8:00,10/23/17 9:00,0.63,0.63,2017-10-29T19:11:34.478811+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 7:00,10/23/17 8:00,0.91,0.91,2017-10-29T19:11:34.475217+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 6:00,10/23/17 7:00,0.11,0.11,2017-10-29T19:11:34.470803+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 5:00,10/23/17 6:00,0.14,0.14,2017-10-29T19:11:34.469205+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 4:00,10/23/17 5:00,0.09,0.09,2017-10-29T19:11:34.470171+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 3:00,10/23/17 4:00,0.11,0.11,2017-10-29T19:11:34.483752+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 2:00,10/23/17 3:00,0.29,0.29,2017-10-29T19:11:34.479369+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 1:00,10/23/17 2:00,0.35,0.35,2017-10-29T19:11:34.477977+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/23/17 0:00,10/23/17 1:00,0.3,0.3,2017-10-29T19:11:34.473965+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 23:00,10/23/17 0:00,0.29,0.29,2017-10-29T19:11:34.471195+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 22:00,10/22/17 23:00,0.27,0.27,2017-10-29T19:11:34.475577+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 21:00,10/22/17 22:00,0.33,0.33,2017-10-29T19:11:34.475333+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 20:00,10/22/17 21:00,0.39,0.39,2017-10-29T19:11:34.471797+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 19:00,10/22/17 20:00,0.58,0.58,2017-10-29T19:11:34.478696+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 18:00,10/22/17 19:00,0.56,0.56,2017-10-29T19:11:34.480966+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 17:00,10/22/17 18:00,0.29,0.29,2017-10-29T19:11:34.474153+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 16:00,10/22/17 17:00,0.22,0.22,2017-10-29T19:11:34.483109+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 15:00,10/22/17 16:00,0.11,0.11,2017-10-29T19:11:34.479725+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 14:00,10/22/17 15:00,0.11,0.11,2017-10-29T19:11:34.483339+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 13:00,10/22/17 14:00,0.16,0.16,2017-10-29T19:11:34.481086+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 12:00,10/22/17 13:00,0.2,0.2,2017-10-29T19:11:34.484127+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 11:00,10/22/17 12:00,0.42,0.42,2017-10-29T19:11:34.484872+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 10:00,10/22/17 11:00,0.9,0.9,2017-10-29T19:11:34.478930+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 9:00,10/22/17 10:00,0.25,0.25,2017-10-29T19:11:34.476186+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 8:00,10/22/17 9:00,0.12,0.12,2017-10-29T19:11:34.482631+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 7:00,10/22/17 8:00,0.1,0.1,2017-10-29T19:11:34.482923+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 6:00,10/22/17 7:00,0.14,0.14,2017-10-29T19:11:34.474736+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 5:00,10/22/17 6:00,0.09,0.09,2017-10-29T19:11:34.483454+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 4:00,10/22/17 5:00,0.09,0.09,2017-10-29T19:11:34.476611+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 3:00,10/22/17 4:00,0.15,0.15,2017-10-29T19:11:34.476669+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 2:00,10/22/17 3:00,0.09,0.09,2017-10-29T19:11:34.475874+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 1:00,10/22/17 2:00,0.29,0.29,2017-10-29T19:11:34.484370+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/22/17 0:00,10/22/17 1:00,0.36,0.36,2017-10-29T19:11:34.480220+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 23:00,10/22/17 0:00,0.31,0.31,2017-10-29T19:11:34.471027+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 22:00,10/21/17 23:00,0.35,0.35,2017-10-29T19:11:34.475759+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 21:00,10/21/17 22:00,0.48,0.48,2017-10-29T19:11:34.474504+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 20:00,10/21/17 21:00,0.48,0.48,2017-10-29T19:11:34.472525+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 19:00,10/21/17 20:00,0.42,0.42,2017-10-29T19:11:34.468693+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 18:00,10/21/17 19:00,0.29,0.29,2017-10-29T19:11:34.478517+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 17:00,10/21/17 18:00,0.21,0.21,2017-10-29T19:11:34.469336+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 16:00,10/21/17 17:00,0.11,0.11,2017-10-29T19:11:34.469396+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 15:00,10/21/17 16:00,0.13,0.13,2017-10-29T19:11:34.482515+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 14:00,10/21/17 15:00,0.11,0.11,2017-10-29T19:11:34.482391+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 13:00,10/21/17 14:00,0.24,0.24,2017-10-29T19:11:34.476069+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 12:00,10/21/17 13:00,0.1,0.1,2017-10-29T19:11:34.479105+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 11:00,10/21/17 12:00,0.13,0.13,2017-10-29T19:11:34.483396+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 10:00,10/21/17 11:00,0.14,0.14,2017-10-29T19:11:34.480334+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 9:00,10/21/17 10:00,0.29,0.29,2017-10-29T19:11:34.479915+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 8:00,10/21/17 9:00,0.26,0.26,2017-10-29T19:11:34.473308+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 7:00,10/21/17 8:00,0.15,0.15,2017-10-29T19:11:34.473672+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 6:00,10/21/17 7:00,0.11,0.11,2017-10-29T19:11:34.478393+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 5:00,10/21/17 6:00,0.12,0.12,2017-10-29T19:11:34.468767+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 4:00,10/21/17 5:00,0.13,0.13,2017-10-29T19:11:34.473614+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 3:00,10/21/17 4:00,0.11,0.11,2017-10-29T19:11:34.474446+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 2:00,10/21/17 3:00,0.13,0.13,2017-10-29T19:11:34.469757+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 1:00,10/21/17 2:00,0.23,0.23,2017-10-29T19:11:34.472165+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/21/17 0:00,10/21/17 1:00,0.62,0.62,2017-10-29T19:11:34.474024+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 23:00,10/21/17 0:00,0.46,0.46,2017-10-29T19:11:34.482573+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 22:00,10/20/17 23:00,0.45,0.45,2017-10-29T19:11:34.475817+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 21:00,10/20/17 22:00,0.69,0.69,2017-10-29T19:11:34.470000+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 20:00,10/20/17 21:00,1.26,1.26,2017-10-29T19:11:34.481376+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 19:00,10/20/17 20:00,0.4,0.4,2017-10-29T19:11:34.472653+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 18:00,10/20/17 19:00,0.17,0.17,2017-10-29T19:11:34.473554+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 17:00,10/20/17 18:00,0.13,0.13,2017-10-29T19:11:34.480448+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 16:00,10/20/17 17:00,0.13,0.13,2017-10-29T19:11:34.468574+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 15:00,10/20/17 16:00,0.13,0.13,2017-10-29T19:11:34.476246+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 14:00,10/20/17 15:00,0.11,0.11,2017-10-29T19:11:34.470340+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 13:00,10/20/17 14:00,0.12,0.12,2017-10-29T19:11:34.479427+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 12:00,10/20/17 13:00,0.13,0.13,2017-10-29T19:11:34.480906+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 11:00,10/20/17 12:00,0.12,0.12,2017-10-29T19:11:34.469698+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 10:00,10/20/17 11:00,0.1,0.1,2017-10-29T19:11:34.472344+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 9:00,10/20/17 10:00,0.12,0.12,2017-10-29T19:11:34.469466+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 8:00,10/20/17 9:00,0.22,0.22,2017-10-29T19:11:34.484250+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 7:00,10/20/17 8:00,0.6,0.6,2017-10-29T19:11:34.479782+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 6:00,10/20/17 7:00,0.14,0.14,2017-10-29T19:11:34.484191+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 5:00,10/20/17 6:00,0.13,0.13,2017-10-29T19:11:34.484815+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 4:00,10/20/17 5:00,0.12,0.12,2017-10-29T19:11:34.480163+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 3:00,10/20/17 4:00,0.11,0.11,2017-10-29T19:11:34.478093+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 2:00,10/20/17 3:00,0.12,0.12,2017-10-29T19:11:34.484428+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 1:00,10/20/17 2:00,0.16,0.16,2017-10-29T19:11:34.481316+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/20/17 0:00,10/20/17 1:00,0.29,0.29,2017-10-29T19:11:34.472957+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/19/17 23:00,10/20/17 0:00,0.26,0.26,2017-10-29T19:11:34.483628+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/19/17 22:00,10/19/17 23:00,0.28,0.28,2017-10-29T19:11:34.474985+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/19/17 21:00,10/19/17 22:00,0.3,0.3,2017-10-29T19:11:34.475699+00:00,US/Pacific
PG&E,E1 TB Residential Service,10/19/17 20:00,10/19/17 21:00,0.39,0.39,2017-10-29T19:11:34.472042+00:00,US/Pacific
